[2026-09-19 15:38:06.193] [info] Inter-module access enforcement is OFF (no access policy set): any loaded module may call any other
[2026-09-19 15:38:06.580] [info] [logos] Granting host services to 'capability_module': token_registry,token_delivery
[2026-09-19 15:38:06.658] [out] [capability_module] [2026-09-19 15:38:06.658] [info] Granting host services to capability_module: ["token_registry","token_delivery"]
[2026-09-19 15:38:06.661] [info] [logos] Module loaded: capability_module
[2026-09-19 15:38:06.694] [info] [logos] Module loaded: modules_state
Logosctl daemon started (pid 520, instance dfe391185182)
Daemon state: /root/.logoscore/daemon/state.json
Local client config: /root/.logoscore/client/config.json
[2026-09-19 15:38:06.707] [info] [logos] Pushed module snapshot to modules_state
[2026-09-19 15:38:07.408] [info] [logos] [storage_module] StorageModuleImpl: Initializing...
[2026-09-19 15:38:07.412] [info] [logos] Module loaded: storage_module
[2026-09-19 15:38:07.564] [info] [logos] [storage_module] StorageModuleImpl::init called
[2026-09-19 15:38:15.793] [out] [storage_module] DBG 2026-09-19 15:38:15.789+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*i66rfD msg="dialStage: failed new dial: peer_id=16U*i66rfD protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/47.76.178.164/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:15.795] [out] [storage_module] DBG 2026-09-19 15:38:15.789+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*i66rfD
[2026-09-19 15:38:16.458] [out] [storage_module] DBG 2026-09-19 15:38:16.453+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*H6rT9Z:6aae6611c59dfbf87e16f576 peerId=16U*H6rT9Z protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/47.76.168.186/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:16.460] [out] [storage_module] DBG 2026-09-19 15:38:16.457+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*H6rT9Z msg="dialStage: failed new dial: peer_id=16U*H6rT9Z protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/47.76.168.186/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:16.586] [out] [storage_module] DBG 2026-09-19 15:38:16.581+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*i66rfD:6aae6611c59dfbf87e16f578 peerId=16U*i66rfD protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/47.76.178.164/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:16.589] [out] [storage_module] DBG 2026-09-19 15:38:16.585+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*i66rfD msg="dialStage: failed new dial: peer_id=16U*i66rfD protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/47.76.178.164/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:16.592] [out] [storage_module] DBG 2026-09-19 15:38:16.589+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*XWmJd4
[2026-09-19 15:38:16.594] [out] [storage_module] DBG 2026-09-19 15:38:16.589+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*i66rfD
[2026-09-19 15:38:16.601] [out] [storage_module] DBG 2026-09-19 15:38:16.597+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*H6rT9Z
[2026-09-19 15:38:16.604] [out] [storage_module] DBG 2026-09-19 15:38:16.601+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*pN9NEM
[2026-09-19 15:38:16.607] [out] [storage_module] DBG 2026-09-19 15:38:16.605+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*29vrbB
[2026-09-19 15:38:16.610] [out] [storage_module] DBG 2026-09-19 15:38:16.605+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*iRJWnW
[2026-09-19 15:38:16.612] [out] [storage_module] DBG 2026-09-19 15:38:16.609+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*iRJWnW
[2026-09-19 15:38:16.614] [out] [storage_module] DBG 2026-09-19 15:38:16.609+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*pN9NEM
[2026-09-19 15:38:16.615] [out] [storage_module] DBG 2026-09-19 15:38:16.613+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*29vrbB
[2026-09-19 15:38:16.617] [out] [storage_module] DBG 2026-09-19 15:38:16.613+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*i66rfD
[2026-09-19 15:38:16.619] [out] [storage_module] DBG 2026-09-19 15:38:16.613+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*H6rT9Z
[2026-09-19 15:38:16.622] [out] [storage_module] DBG 2026-09-19 15:38:16.617+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*XWmJd4
[2026-09-19 15:38:17.030] [out] [storage_module] DBG 2026-09-19 15:38:17.025+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*29vrbB:6aae6610c59dfbf87e16f56f peerId=16U*29vrbB protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/129.212.221.44/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:17.036] [out] [storage_module] DBG 2026-09-19 15:38:17.033+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*29vrbB msg="dialStage: failed new dial: peer_id=16U*29vrbB protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/129.212.221.44/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:17.041] [out] [storage_module] DBG 2026-09-19 15:38:17.037+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*29vrbB
[2026-09-19 15:38:17.072] [out] [storage_module] DBG 2026-09-19 15:38:17.069+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*iRJWnW:6aae6610c59dfbf87e16f570 peerId=16U*iRJWnW protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/178.128.140.206/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:17.073] [out] [storage_module] DBG 2026-09-19 15:38:17.069+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*iRJWnW msg="dialStage: failed new dial: peer_id=16U*iRJWnW protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/178.128.140.206/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:17.075] [out] [storage_module] DBG 2026-09-19 15:38:17.069+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*iRJWnW
[2026-09-19 15:38:17.102] [out] [storage_module] DBG 2026-09-19 15:38:17.097+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*XWmJd4:6aae6610c59dfbf87e16f571 peerId=16U*XWmJd4 protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/34.70.60.201/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:17.103] [out] [storage_module] DBG 2026-09-19 15:38:17.101+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*XWmJd4 msg="dialStage: failed new dial: peer_id=16U*XWmJd4 protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/34.70.60.201/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:17.106] [out] [storage_module] DBG 2026-09-19 15:38:17.101+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*XWmJd4
[2026-09-19 15:38:17.134] [out] [storage_module] DBG 2026-09-19 15:38:17.129+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*pN9NEM:6aae6611c59dfbf87e16f572 peerId=16U*pN9NEM protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/34.123.182.254/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:17.136] [out] [storage_module] DBG 2026-09-19 15:38:17.133+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*pN9NEM msg="dialStage: failed new dial: peer_id=16U*pN9NEM protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/34.123.182.254/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:17.139] [out] [storage_module] DBG 2026-09-19 15:38:17.133+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*pN9NEM
[2026-09-19 15:38:17.350] [out] [storage_module] DBG 2026-09-19 15:38:17.345+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*29vrbB:6aae6610c59dfbf87e16f56f peerId=16U*29vrbB protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/129.212.221.44/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:17.353] [out] [storage_module] DBG 2026-09-19 15:38:17.349+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*29vrbB msg="dialStage: failed new dial: peer_id=16U*29vrbB protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/129.212.221.44/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:17.359] [out] [storage_module] DBG 2026-09-19 15:38:17.353+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*29vrbB
[2026-09-19 15:38:17.409] [out] [storage_module] DBG 2026-09-19 15:38:17.405+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*iRJWnW:6aae6610c59dfbf87e16f570 peerId=16U*iRJWnW protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/178.128.140.206/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:17.411] [out] [storage_module] DBG 2026-09-19 15:38:17.409+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*iRJWnW msg="dialStage: failed new dial: peer_id=16U*iRJWnW protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/178.128.140.206/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:17.413] [out] [storage_module] DBG 2026-09-19 15:38:17.409+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*iRJWnW
[2026-09-19 15:38:17.415] [out] [storage_module] DBG 2026-09-19 15:38:17.413+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*H6rT9Z:6aae6611c59dfbf87e16f576 peerId=16U*H6rT9Z protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/47.76.168.186/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:17.417] [out] [storage_module] DBG 2026-09-19 15:38:17.413+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*H6rT9Z msg="dialStage: failed new dial: peer_id=16U*H6rT9Z protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/47.76.168.186/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:17.418] [out] [storage_module] DBG 2026-09-19 15:38:17.413+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*H6rT9Z
[2026-09-19 15:38:17.557] [out] [storage_module] DBG 2026-09-19 15:38:17.553+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*i66rfD:6aae6611c59dfbf87e16f578 peerId=16U*i66rfD protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/47.76.178.164/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:17.560] [out] [storage_module] DBG 2026-09-19 15:38:17.553+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*i66rfD msg="dialStage: failed new dial: peer_id=16U*i66rfD protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/47.76.178.164/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:17.565] [out] [storage_module] DBG 2026-09-19 15:38:17.553+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*i66rfD
[2026-09-19 15:38:17.751] [out] [storage_module] DBG 2026-09-19 15:38:17.745+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*iRJWnW:6aae6610c59dfbf87e16f570 peerId=16U*iRJWnW protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/178.128.140.206/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:17.758] [out] [storage_module] DBG 2026-09-19 15:38:17.749+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*iRJWnW msg="dialStage: failed new dial: peer_id=16U*iRJWnW protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/178.128.140.206/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:17.764] [out] [storage_module] DBG 2026-09-19 15:38:17.761+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*iRJWnW
[2026-09-19 15:38:17.799] [out] [storage_module] DBG 2026-09-19 15:38:17.793+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*XWmJd4:6aae6610c59dfbf87e16f571 peerId=16U*XWmJd4 protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/34.70.60.201/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:17.802] [out] [storage_module] DBG 2026-09-19 15:38:17.797+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*XWmJd4 msg="dialStage: failed new dial: peer_id=16U*XWmJd4 protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/34.70.60.201/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:17.806] [out] [storage_module] DBG 2026-09-19 15:38:17.801+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*XWmJd4
[2026-09-19 15:38:17.845] [out] [storage_module] DBG 2026-09-19 15:38:17.841+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*29vrbB:6aae6610c59dfbf87e16f56f peerId=16U*29vrbB protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/129.212.221.44/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:17.846] [out] [storage_module] DBG 2026-09-19 15:38:17.841+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*29vrbB msg="dialStage: failed new dial: peer_id=16U*29vrbB protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/129.212.221.44/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:17.848] [out] [storage_module] DBG 2026-09-19 15:38:17.845+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*29vrbB
[2026-09-19 15:38:17.849] [out] [storage_module] DBG 2026-09-19 15:38:17.845+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*pN9NEM:6aae6611c59dfbf87e16f572 peerId=16U*pN9NEM protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/34.123.182.254/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:17.851] [out] [storage_module] DBG 2026-09-19 15:38:17.845+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*pN9NEM msg="dialStage: failed new dial: peer_id=16U*pN9NEM protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/34.123.182.254/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:17.852] [out] [storage_module] DBG 2026-09-19 15:38:17.849+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*pN9NEM
[2026-09-19 15:38:18.085] [out] [storage_module] DBG 2026-09-19 15:38:18.081+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*iRJWnW:6aae6610c59dfbf87e16f570 peerId=16U*iRJWnW protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/178.128.140.206/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:18.088] [out] [storage_module] DBG 2026-09-19 15:38:18.085+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*iRJWnW msg="dialStage: failed new dial: peer_id=16U*iRJWnW protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/178.128.140.206/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:18.090] [out] [storage_module] DBG 2026-09-19 15:38:18.085+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*iRJWnW
[2026-09-19 15:38:18.204] [out] [storage_module] DBG 2026-09-19 15:38:18.201+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*H6rT9Z:6aae6611c59dfbf87e16f576 peerId=16U*H6rT9Z protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/47.76.168.186/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:18.209] [out] [storage_module] DBG 2026-09-19 15:38:18.205+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*H6rT9Z msg="dialStage: failed new dial: peer_id=16U*H6rT9Z protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/47.76.168.186/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:18.211] [out] [storage_module] DBG 2026-09-19 15:38:18.209+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*H6rT9Z
[2026-09-19 15:38:18.331] [out] [storage_module] DBG 2026-09-19 15:38:18.325+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*XWmJd4:6aae6610c59dfbf87e16f571 peerId=16U*XWmJd4 protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/34.70.60.201/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:18.338] [out] [storage_module] DBG 2026-09-19 15:38:18.333+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*XWmJd4 msg="dialStage: failed new dial: peer_id=16U*XWmJd4 protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/34.70.60.201/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:18.348] [out] [storage_module] DBG 2026-09-19 15:38:18.345+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*XWmJd4
[2026-09-19 15:38:18.352] [out] [storage_module] DBG 2026-09-19 15:38:18.349+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*29vrbB:6aae6610c59dfbf87e16f56f peerId=16U*29vrbB protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/129.212.221.44/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:18.356] [out] [storage_module] DBG 2026-09-19 15:38:18.353+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*29vrbB msg="dialStage: failed new dial: peer_id=16U*29vrbB protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/129.212.221.44/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:18.358] [out] [storage_module] DBG 2026-09-19 15:38:18.353+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*29vrbB
[2026-09-19 15:38:18.528] [out] [storage_module] DBG 2026-09-19 15:38:18.525+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*i66rfD:6aae6611c59dfbf87e16f578 peerId=16U*i66rfD protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/47.76.178.164/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:18.534] [out] [storage_module] DBG 2026-09-19 15:38:18.529+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*i66rfD msg="dialStage: failed new dial: peer_id=16U*i66rfD protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/47.76.178.164/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:18.545] [out] [storage_module] DBG 2026-09-19 15:38:18.541+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*i66rfD
[2026-09-19 15:38:18.569] [out] [storage_module] DBG 2026-09-19 15:38:18.565+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*pN9NEM:6aae6611c59dfbf87e16f572 peerId=16U*pN9NEM protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/34.123.182.254/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:18.572] [out] [storage_module] DBG 2026-09-19 15:38:18.569+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*pN9NEM msg="dialStage: failed new dial: peer_id=16U*pN9NEM protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/34.123.182.254/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:18.574] [out] [storage_module] DBG 2026-09-19 15:38:18.569+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*pN9NEM
[2026-09-19 15:38:18.598] [out] [storage_module] DBG 2026-09-19 15:38:18.593+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*iRJWnW:6aae6610c59dfbf87e16f570 peerId=16U*iRJWnW protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/178.128.140.206/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:18.609] [out] [storage_module] DBG 2026-09-19 15:38:18.605+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*iRJWnW msg="dialStage: failed new dial: peer_id=16U*iRJWnW protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/178.128.140.206/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:18.614] [out] [storage_module] DBG 2026-09-19 15:38:18.609+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*iRJWnW
[2026-09-19 15:38:18.848] [out] [storage_module] DBG 2026-09-19 15:38:18.845+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*29vrbB:6aae6610c59dfbf87e16f56f peerId=16U*29vrbB protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/129.212.221.44/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:18.850] [out] [storage_module] DBG 2026-09-19 15:38:18.845+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*29vrbB msg="dialStage: failed new dial: peer_id=16U*29vrbB protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/129.212.221.44/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:18.852] [out] [storage_module] DBG 2026-09-19 15:38:18.849+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*29vrbB
[2026-09-19 15:38:19.032] [out] [storage_module] DBG 2026-09-19 15:38:19.029+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*XWmJd4:6aae6610c59dfbf87e16f571 peerId=16U*XWmJd4 protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/34.70.60.201/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:19.040] [out] [storage_module] DBG 2026-09-19 15:38:19.037+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*XWmJd4 msg="dialStage: failed new dial: peer_id=16U*XWmJd4 protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/34.70.60.201/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:19.048] [out] [storage_module] DBG 2026-09-19 15:38:19.045+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*XWmJd4
[2026-09-19 15:38:19.113] [out] [storage_module] DBG 2026-09-19 15:38:19.109+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*pN9NEM:6aae6611c59dfbf87e16f572 peerId=16U*pN9NEM protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/34.123.182.254/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:19.146] [out] [storage_module] DBG 2026-09-19 15:38:19.141+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*pN9NEM msg="dialStage: failed new dial: peer_id=16U*pN9NEM protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/34.123.182.254/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:19.148] [out] [storage_module] DBG 2026-09-19 15:38:19.145+05:00 Lookup query                               topics="kad-dht find" tid=555 peer=16U*pN9NEM
[2026-09-19 15:38:19.150] [out] [storage_module] DBG 2026-09-19 15:38:19.145+05:00 Error dialing                              topics="libp2p dialer" tid=555 conn=16U*iRJWnW:6aae6610c59dfbf87e16f570 peerId=16U*iRJWnW protos="[/ipfs/kad/1.0.0]" addrs="[/ip4/178.128.140.206/tcp/8070]" description="Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
[2026-09-19 15:38:19.151] [out] [storage_module] DBG 2026-09-19 15:38:19.149+05:00 Kad lookup: RPC error                      topics="kad-dht find" tid=555 peer=16U*iRJWnW msg="dialStage: failed new dial: peer_id=16U*iRJWnW protos=@[\"/ipfs/kad/1.0.0\"] addrs=@[/ip4/178.128.140.206/tcp/8070]: Unable to select sub-protocol. Selected: . Available: @[\"/ipfs/kad/1.0.0\"]"
